"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UPM00033345","KIEV, UP","2002-08-17","0.13",,"71","81","63"
"UPM00033345","KIEV, UP","2002-08-18","0.00",,"68","74","62"
"UPM00033345","KIEV, UP","2002-08-19","0.00",,"64","72","54"
"UPM00033345","KIEV, UP","2002-08-20","0.00",,"66","76","55"
"UPM00033345","KIEV, UP","2002-08-21","0.00",,"70","80","60"
"UPM00033345","KIEV, UP","2002-08-22","0.00",,"71","80","60"
"UPM00033345","KIEV, UP","2002-08-23","0.00",,"65","74","55"
"UPM00033345","KIEV, UP","2002-08-24","0.00",,"64","72","55"
"UPM00033345","KIEV, UP","2002-08-25","0.00",,"64","73","55"
"UPM00033345","KIEV, UP","2002-08-26","0.00",,"66","75","56"
"UPM00033345","KIEV, UP","2002-08-27","0.00",,"69","79","60"
"UPM00033345","KIEV, UP","2002-08-28","0.00",,"69","78","56"
"UPM00033345","KIEV, UP","2002-08-29","0.00",,"68","81","55"
"UPM00033345","KIEV, UP","2002-08-30","0.00",,"69","81","58"
"UPM00033345","KIEV, UP","2002-08-31","0.00",,"70","82","60"
"UPM00033345","KIEV, UP","2002-09-01","0.00",,"71","83","60"
"UPM00033345","KIEV, UP","2002-09-02","0.00",,"72","83","63"
"UPM00033345","KIEV, UP","2002-09-03","0.00",,"72","83","62"
"UPM00033345","KIEV, UP","2002-09-04","0.00",,"71","81","63"
"UPM00033345","KIEV, UP","2002-09-05","0.00",,"67","72","64"
"UPM00033345","KIEV, UP","2002-09-06","0.00",,"66","74","59"
"UPM00033345","KIEV, UP","2002-09-07","0.08",,"62","66","58"
"UPM00033345","KIEV, UP","2002-09-08","0.00",,"66","76","59"
"UPM00033345","KIEV, UP","2002-09-09","0.00",,"62","69","55"
"UPM00033345","KIEV, UP","2002-09-10","0.04",,"61","68","54"
"UPM00033345","KIEV, UP","2002-09-11","0.41",,"56","65","49"
"UPM00033345","KIEV, UP","2002-09-12","0.48",,"48","53","44"
"UPM00033345","KIEV, UP","2002-09-13","0.00",,"50","54","46"
"UPM00033345","KIEV, UP","2002-09-14","0.00",,"51","55","47"
"UPM00033345","KIEV, UP","2002-09-15","0.00",,"55","63","49"
"UPM00033345","KIEV, UP","2002-09-16","0.28",,"56","63","51"
"UPM00033345","KIEV, UP","2002-09-17","0.24",,"52","56","48"
"UPM00033345","KIEV, UP","2002-09-18","0.02",,"52","62","45"
"UPM00033345","KIEV, UP","2002-09-19","0.02",,"56","61","51"
"UPM00033345","KIEV, UP","2002-09-20","0.00",,"55","64","46"
"UPM00033345","KIEV, UP","2002-09-21","0.03",,"57","66","51"
"UPM00033345","KIEV, UP","2002-09-22","0.02",,"57","64","52"
"UPM00033345","KIEV, UP","2002-09-23","0.47",,"54","59","51"
"UPM00033345","KIEV, UP","2002-09-24","0.03",,"46","51","44"
"UPM00033345","KIEV, UP","2002-09-25","0.18",,"48","49","45"
"UPM00033345","KIEV, UP","2002-09-26","0.06",,"51","53","48"
"UPM00033345","KIEV, UP","2002-09-27","0.48",,"52","53","51"
"UPM00033345","KIEV, UP","2002-09-28","0.18",,"52","60","47"
"UPM00033345","KIEV, UP","2002-09-29","0.00",,"47","54","40"
"UPM00033345","KIEV, UP","2002-09-30","0.00",,"48","59","40"
"UPM00033345","KIEV, UP","2002-10-01","0.00",,"51","60","42"
"UPM00033345","KIEV, UP","2002-10-02","0.00",,"52","55","46"
"UPM00033345","KIEV, UP","2002-10-03","0.00",,"48","61","36"
"UPM00033345","KIEV, UP","2002-10-04","0.00",,"52","59","43"
"UPM00033345","KIEV, UP","2002-10-05","0.18",,"45","53","38"
"UPM00033345","KIEV, UP","2002-10-06","0.00",,"49","55","45"
"UPM00033345","KIEV, UP","2002-10-07","0.21",,"49","55","44"
"UPM00033345","KIEV, UP","2002-10-08","1.10",,"46","53","40"
"UPM00033345","KIEV, UP","2002-10-09","0.05",,"39","43","37"
"UPM00033345","KIEV, UP","2002-10-10","0.00",,"39","46","34"
"UPM00033345","KIEV, UP","2002-10-11","0.00",,"37","46","31"
"UPM00033345","KIEV, UP","2002-10-12","0.00",,"36","42","31"
"UPM00033345","KIEV, UP","2002-10-13","0.24","2.4","35","37","32"
"UPM00033345","KIEV, UP","2002-10-14","0.00",,"36","40","33"
"UPM00033345","KIEV, UP","2002-10-15","0.03",,"37","40","34"
"UPM00033345","KIEV, UP","2002-10-16","0.04",,"42","48","37"
"UPM00033345","KIEV, UP","2002-10-17","0.10",,"49","53","46"
"UPM00033345","KIEV, UP","2002-10-18","0.00",,"57","67","50"
"UPM00033345","KIEV, UP","2002-10-19","0.00",,"49","61","44"
"UPM00033345","KIEV, UP","2002-10-20","0.09",,"42","47","37"
"UPM00033345","KIEV, UP","2002-10-21","0.00",,"38","47","30"
"UPM00033345","KIEV, UP","2002-10-22","0.02",,"43","51","37"
"UPM00033345","KIEV, UP","2002-10-23","0.03",,"50","62","42"
"UPM00033345","KIEV, UP","2002-10-24","0.00",,"56","67","45"
"UPM00033345","KIEV, UP","2002-10-25","0.19",,"47","56","42"
"UPM00033345","KIEV, UP","2002-10-26","0.26",,"41","48","30"
"UPM00033345","KIEV, UP","2002-10-27","0.07",,"47","52","42"
"UPM00033345","KIEV, UP","2002-10-28","0.07",,"47","54","41"
"UPM00033345","KIEV, UP","2002-10-29","0.19",,"42","45","40"
"UPM00033345","KIEV, UP","2002-10-30","0.00",,"41","46","37"
"UPM00033345","KIEV, UP","2002-10-31","0.04",,"39","45","35"
"UPM00033345","KIEV, UP","2002-11-01","0.00",,"39","44","35"
"UPM00033345","KIEV, UP","2002-11-02","0.30",,"40","43","36"
"UPM00033345","KIEV, UP","2002-11-03","0.08",,"37","42","34"
"UPM00033345","KIEV, UP","2002-11-04","0.00",,"34","37","31"
"UPM00033345","KIEV, UP","2002-11-05","0.00",,"30","34","27"
"UPM00033345","KIEV, UP","2002-11-06","0.00",,"28","33","26"
"UPM00033345","KIEV, UP","2002-11-07","0.00",,"28","35","20"
"UPM00033345","KIEV, UP","2002-11-08","0.36",,"33","37","31"
"UPM00033345","KIEV, UP","2002-11-09","0.59","5.1","32","34","31"
"UPM00033345","KIEV, UP","2002-11-10","0.00","3.5","33","35","31"
"UPM00033345","KIEV, UP","2002-11-11","0.00","2.4","33","34","31"
"UPM00033345","KIEV, UP","2002-11-12","0.00","1.6","32","36","29"
"UPM00033345","KIEV, UP","2002-11-13","0.00","1.6","30","37","22"
"UPM00033345","KIEV, UP","2002-11-14","0.00","0.8","39","45","34"
"UPM00033345","KIEV, UP","2002-11-15","0.03",,"48","58","42"
"UPM00033345","KIEV, UP","2002-11-16","0.00",,"54","64","47"
"UPM00033345","KIEV, UP","2002-11-17","0.00",,"53","62","44"
"UPM00033345","KIEV, UP","2002-11-18","0.00",,"56","60","52"
"UPM00033345","KIEV, UP","2002-11-19","0.00",,"47","54","41"
"UPM00033345","KIEV, UP","2002-11-20","0.00",,"47","53","44"
"UPM00033345","KIEV, UP","2002-11-21","0.00",,"41","52","37"
"UPM00033345","KIEV, UP","2002-11-22","0.00",,"41","44","36"
"UPM00033345","KIEV, UP","2002-11-23","0.09",,"44","47","43"
"UPM00033345","KIEV, UP","2002-11-24","0.13",,"43","45","40"
"UPM00033345","KIEV, UP","2002-11-25","0.29",,"41","42","39"
"UPM00033345","KIEV, UP","2002-11-26","0.00",,"39","41","37"
"UPM00033345","KIEV, UP","2002-11-27","0.01",,"41","44","38"
"UPM00033345","KIEV, UP","2002-11-28","0.00",,"43","44","42"
"UPM00033345","KIEV, UP","2002-11-29","0.00",,"38","42","34"
"UPM00033345","KIEV, UP","2002-11-30","0.08","0.8","26","34","22"
"UPM00033345","KIEV, UP","2002-12-01","0.00","0.4","18","22","15"
"UPM00033345","KIEV, UP","2002-12-02","0.00","0.4","17","22","12"
"UPM00033345","KIEV, UP","2002-12-03","0.00",,"19","23","15"
"UPM00033345","KIEV, UP","2002-12-04","0.00",,"26","30","21"
"UPM00033345","KIEV, UP","2002-12-05","0.00",,"27","30","26"
"UPM00033345","KIEV, UP","2002-12-06","0.00",,"21","26","15"
"UPM00033345","KIEV, UP","2002-12-07","0.00",,"15","21","10"
"UPM00033345","KIEV, UP","2002-12-08","0.00",,"15","20","9"
"UPM00033345","KIEV, UP","2002-12-09","0.00",,"8","14","2"
"UPM00033345","KIEV, UP","2002-12-10","0.00",,"10","15","3"
"UPM00033345","KIEV, UP","2002-12-11","0.02","0.4","18","21","14"
"UPM00033345","KIEV, UP","2002-12-12","0.00","0.4","17","20","13"
"UPM00033345","KIEV, UP","2002-12-13","0.00","26.0","23","26","19"
"UPM00033345","KIEV, UP","2002-12-14","0.00",,"21","27","12"
"UPM00033345","KIEV, UP","2002-12-15","0.00",,"8","15","2"
"UPM00033345","KIEV, UP","2002-12-16","0.00",,"8","19","1"
"UPM00033345","KIEV, UP","2002-12-17","0.00",,"10","20","2"
"UPM00033345","KIEV, UP","2002-12-18","0.00",,"9","17","2"
"UPM00033345","KIEV, UP","2002-12-19","0.10","1.2","17","19","14"
"UPM00033345","KIEV, UP","2002-12-20","0.01","1.6","11","17","5"
"UPM00033345","KIEV, UP","2002-12-21","0.00","1.6","17","23","8"
"UPM00033345","KIEV, UP","2002-12-22","0.08","2.8","25","28","22"
"UPM00033345","KIEV, UP","2002-12-23","0.00","2.8","17","22","9"
"UPM00033345","KIEV, UP","2002-12-24","0.01","2.8","11","15","6"
"UPM00033345","KIEV, UP","2002-12-25","0.00","2.8","10","14","6"
"UPM00033345","KIEV, UP","2002-12-26","0.00","2.8","7","12","2"
"UPM00033345","KIEV, UP","2002-12-27","0.00","2.4","14","23","8"
"UPM00033345","KIEV, UP","2002-12-28","0.00","2.0","18","24","13"
"UPM00033345","KIEV, UP","2002-12-29","0.02","1.6","28","32","23"
"UPM00033345","KIEV, UP","2002-12-30","0.10","1.2","35","38","32"
"UPM00033345","KIEV, UP","2002-12-31","0.08","0.4","24","36","13"
"UPM00033345","KIEV, UP","2003-01-01","0.00",,"13","23","6"
"UPM00033345","KIEV, UP","2003-01-02","0.00",,"15","22","9"
"UPM00033345","KIEV, UP","2003-01-03","0.03",,"24","32","18"
"UPM00033345","KIEV, UP","2003-01-04","0.03",,"33","36","30"
"UPM00033345","KIEV, UP","2003-01-05","0.04","0.4","22","34","14"
"UPM00033345","KIEV, UP","2003-01-06","0.00","0.4","9","14","8"
"UPM00033345","KIEV, UP","2003-01-07","0.00","0.8","12","15","9"
"UPM00033345","KIEV, UP","2003-01-08","0.30","3.5","9","11","7"
"UPM00033345","KIEV, UP","2003-01-09","0.00","2.8","10","17","3"
"UPM00033345","KIEV, UP","2003-01-10","0.43","3.9","14","16","12"
"UPM00033345","KIEV, UP","2003-01-11","0.04","6.3","14","17","12"
"UPM00033345","KIEV, UP","2003-01-12","0.01","6.3","11","17","9"
"UPM00033345","KIEV, UP","2003-01-13","0.00","5.5","22","30","11"
"UPM00033345","KIEV, UP","2003-01-14","0.02","5.1","27","30","25"
"UPM00033345","KIEV, UP","2003-01-15","0.08","4.3","36","41","29"
"UPM00033345","KIEV, UP","2003-01-16","0.00","1.2","37","40","35"
"UPM00033345","KIEV, UP","2003-01-17","0.00","0.8","36","40","34"
"UPM00033345","KIEV, UP","2003-01-18","0.00","0.4","35","41","30"
"UPM00033345","KIEV, UP","2003-01-19","0.00",,"29","31","26"
"UPM00033345","KIEV, UP","2003-01-20","0.00",,"28","33","24"
"UPM00033345","KIEV, UP","2003-01-21","0.00",,"23","27","19"
"UPM00033345","KIEV, UP","2003-01-22","0.00",,"29","33","24"
"UPM00033345","KIEV, UP","2003-01-23","0.00",,"30","31","29"
"UPM00033345","KIEV, UP","2003-01-24","0.19","0.8","30","31","28"
"UPM00033345","KIEV, UP","2003-01-25","0.00","2.4","30","34","28"
"UPM00033345","KIEV, UP","2003-01-26","0.00","2.0","34","35","33"
"UPM00033345","KIEV, UP","2003-01-27","0.00","1.2","32","34","31"
"UPM00033345","KIEV, UP","2003-01-28","0.06",,"32","35","29"
"UPM00033345","KIEV, UP","2003-01-29","0.22","1.2","35","40","31"
"UPM00033345","KIEV, UP","2003-01-30","0.02","1.2","34","40","30"
"UPM00033345","KIEV, UP","2003-01-31","0.00","0.8","31","37","27"
"UPM00033345","KIEV, UP","2003-02-01","0.00","0.4","22","30","17"
"UPM00033345","KIEV, UP","2003-02-02","0.00","0.4","17","20","13"
"UPM00033345","KIEV, UP","2003-02-03","0.00","0.4","7","14","2"
"UPM00033345","KIEV, UP","2003-02-04","0.00","0.4","7","16","0"
"UPM00033345","KIEV, UP","2003-02-05","0.04","0.4","25","31","13"
"UPM00033345","KIEV, UP","2003-02-06","0.29","1.2","33","37","28"
"UPM00033345","KIEV, UP","2003-02-07","0.00","0.8","29","35","27"
"UPM00033345","KIEV, UP","2003-02-08","0.07","0.8","28","33","26"
"UPM00033345","KIEV, UP","2003-02-09","0.01","1.6","25","31","20"
"UPM00033345","KIEV, UP","2003-02-10","0.00","1.6","19","25","14"
"UPM00033345","KIEV, UP","2003-02-11","0.00","1.6","10","18","5"
"UPM00033345","KIEV, UP","2003-02-12","0.00","1.6","8","17","1"
"UPM00033345","KIEV, UP","2003-02-13","0.00","1.6","15","23","7"
"UPM00033345","KIEV, UP","2003-02-14","0.00","1.6","22","23","21"
"UPM00033345","KIEV, UP","2003-02-15","0.11","2.4","22","25","20"
"UPM00033345","KIEV, UP","2003-02-16","0.02","3.9","12","22","4"
"UPM00033345","KIEV, UP","2003-02-17","0.00","3.5","11","22","2"
"UPM00033345","KIEV, UP","2003-02-18","0.05","3.5","25","31","18"
"UPM00033345","KIEV, UP","2003-02-19","0.04","3.5","29","32","27"
"UPM00033345","KIEV, UP","2003-02-20","0.04","4.7","33","35","30"
"UPM00033345","KIEV, UP","2003-02-21","0.00","3.5","23","34","16"
"UPM00033345","KIEV, UP","2003-02-22","0.00","2.8","19","29","11"
"UPM00033345","KIEV, UP","2003-02-23","0.00","3.1","23","31","15"
"UPM00033345","KIEV, UP","2003-02-24","0.00","3.1","25","30","24"
"UPM00033345","KIEV, UP","2003-02-25","0.00","3.1","22","26","20"
"UPM00033345","KIEV, UP","2003-02-26","0.04","3.1","20","22","18"
"UPM00033345","KIEV, UP","2003-02-27","0.00","3.5","19","25","16"
"UPM00033345","KIEV, UP","2003-02-28","0.00","3.5","20","24","16"
"UPM00033345","KIEV, UP","2003-03-01","0.00","3.5","25","28","23"
"UPM00033345","KIEV, UP","2003-03-02","0.23","3.9","29","32","26"
"UPM00033345","KIEV, UP","2003-03-03","0.12","6.7","29","30","25"
"UPM00033345","KIEV, UP","2003-03-04","0.00","6.7","23","27","15"
"UPM00033345","KIEV, UP","2003-03-05","0.01","5.9","28","33","26"
"UPM00033345","KIEV, UP","2003-03-06","0.05","6.3","26","30","21"
"UPM00033345","KIEV, UP","2003-03-07","0.00","6.3","26","33","21"
"UPM00033345","KIEV, UP","2003-03-08","0.00","5.5","22","27","16"
"UPM00033345","KIEV, UP","2003-03-09","0.00","5.1","27","33","22"
"UPM00033345","KIEV, UP","2003-03-10","0.01","4.3","25","32","16"
"UPM00033345","KIEV, UP","2003-03-11","0.00","4.3","33","37","29"
"UPM00033345","KIEV, UP","2003-03-12","0.39","3.9","35","38","33"
"UPM00033345","KIEV, UP","2003-03-13","0.03","1.6","36","38","35"
"UPM00033345","KIEV, UP","2003-03-14","0.02","0.8","34","35","33"
"UPM00033345","KIEV, UP","2003-03-15","0.01",,"34","41","28"
"UPM00033345","KIEV, UP","2003-03-16","0.00","0.4","37","44","33"
"UPM00033345","KIEV, UP","2003-03-17","0.00",,"35","41","31"
"UPM00033345","KIEV, UP","2003-03-18","0.02",,"35","37","33"
"UPM00033345","KIEV, UP","2003-03-19","0.00",,"37","42","30"
"UPM00033345","KIEV, UP","2003-03-20","0.01",,"36","40","29"
"UPM00033345","KIEV, UP","2003-03-21","0.05","0.8","23","29","19"
"UPM00033345","KIEV, UP","2003-03-22","0.00",,"24","29","18"
"UPM00033345","KIEV, UP","2003-03-23","0.00",,"24","31","18"
"UPM00033345","KIEV, UP","2003-03-24","0.00",,"31","43","22"
"UPM00033345","KIEV, UP","2003-03-25","0.00",,"44","54","34"
"UPM00033345","KIEV, UP","2003-03-26","0.00",,"41","48","35"
"UPM00033345","KIEV, UP","2003-03-27","0.00",,"37","45","27"
"UPM00033345","KIEV, UP","2003-03-28","0.00",,"38","49","26"
"UPM00033345","KIEV, UP","2003-03-29","0.00",,"41","53","31"
"UPM00033345","KIEV, UP","2003-03-30","0.00",,"41","52","31"
"UPM00033345","KIEV, UP","2003-03-31","0.07",,"41","51","33"
"UPM00033345","KIEV, UP","2003-04-01","0.01",,"34","45","26"
"UPM00033345","KIEV, UP","2003-04-02","0.00",,"31","43","22"
"UPM00033345","KIEV, UP","2003-04-03","0.00",,"42","55","32"
"UPM00033345","KIEV, UP","2003-04-04","0.00",,"42","55","34"
"UPM00033345","KIEV, UP","2003-04-05","0.00",,"37","43","31"
"UPM00033345","KIEV, UP","2003-04-06","0.00",,"36","43","30"
"UPM00033345","KIEV, UP","2003-04-07","0.27","1.6","33","37","31"
"UPM00033345","KIEV, UP","2003-04-08","0.33","3.9","31","35","28"
"UPM00033345","KIEV, UP","2003-04-09","0.00","3.5","31","34","29"
"UPM00033345","KIEV, UP","2003-04-10","0.00","3.1","36","48","26"
"UPM00033345","KIEV, UP","2003-04-11","0.00",,"40","47","30"
"UPM00033345","KIEV, UP","2003-04-12","0.09",,"42","45","40"
"UPM00033345","KIEV, UP","2003-04-13","0.00",,"43","54","34"
"UPM00033345","KIEV, UP","2003-04-14","0.00",,"48","58","39"
"UPM00033345","KIEV, UP","2003-04-15","0.00",,"48","56","40"
"UPM00033345","KIEV, UP","2003-04-16","0.00",,"49","57","42"
"UPM00033345","KIEV, UP","2003-04-17","0.00",,"48","58","37"
"UPM00033345","KIEV, UP","2003-04-18","0.00",,"47","56","37"
"UPM00033345","KIEV, UP","2003-04-19","0.00",,"48","56","38"
"UPM00033345","KIEV, UP","2003-04-20","0.00",,"50","60","40"
"UPM00033345","KIEV, UP","2003-04-21","0.00",,"54","62","49"
"UPM00033345","KIEV, UP","2003-04-22","0.00",,"53","62","47"
"UPM00033345","KIEV, UP","2003-04-23","0.00",,"51","62","40"
"UPM00033345","KIEV, UP","2003-04-24","0.00",,"55","64","45"
"UPM00033345","KIEV, UP","2003-04-25","0.01",,"49","56","45"
"UPM00033345","KIEV, UP","2003-04-26","0.00",,"39","47","31"
"UPM00033345","KIEV, UP","2003-04-27","0.00",,"43","56","31"
"UPM00033345","KIEV, UP","2003-04-28","0.20",,"51","63","42"
"UPM00033345","KIEV, UP","2003-04-29","0.00",,"57","70","44"
"UPM00033345","KIEV, UP","2003-04-30","0.03",,"65","77","59"
"UPM00033345","KIEV, UP","2003-05-01","0.00",,"68","83","56"
"UPM00033345","KIEV, UP","2003-05-02","0.00",,"66","75","55"
"UPM00033345","KIEV, UP","2003-05-03","0.00",,"66","77","59"
"UPM00033345","KIEV, UP","2003-05-04","0.22",,"60","68","53"
"UPM00033345","KIEV, UP","2003-05-05","0.00",,"54","60","47"
"UPM00033345","KIEV, UP","2003-05-06","0.00",,"58","68","48"
"UPM00033345","KIEV, UP","2003-05-07","0.00",,"65","78","48"
"UPM00033345","KIEV, UP","2003-05-08","0.00",,"66","73","60"
"UPM00033345","KIEV, UP","2003-05-09","0.00",,"63","75","51"
"UPM00033345","KIEV, UP","2003-05-10","0.04",,"70","83","56"
"UPM00033345","KIEV, UP","2003-05-11","0.00",,"69","78","58"
"UPM00033345","KIEV, UP","2003-05-12","0.00",,"71","84","60"
"UPM00033345","KIEV, UP","2003-05-13","0.08",,"72","85","61"
"UPM00033345","KIEV, UP","2003-05-14","0.01",,"75","88","61"
"UPM00033345","KIEV, UP","2003-05-15","0.61",,"72","81","62"
"UPM00033345","KIEV, UP","2003-05-16","0.13",,"60","73","53"
"UPM00033345","KIEV, UP","2003-05-17","0.00",,"53","64","42"
"UPM00033345","KIEV, UP","2003-05-18","0.00",,"60","69","48"
"UPM00033345","KIEV, UP","2003-05-19","0.00",,"64","75","52"
"UPM00033345","KIEV, UP","2003-05-20","0.00",,"69","81","54"
"UPM00033345","KIEV, UP","2003-05-21","0.00",,"72","82","59"
"UPM00033345","KIEV, UP","2003-05-22","0.00",,"71","80","60"
"UPM00033345","KIEV, UP","2003-05-23","0.08",,"69","78","60"
"UPM00033345","KIEV, UP","2003-05-24","0.00",,"70","81","62"
"UPM00033345","KIEV, UP","2003-05-25","0.00",,"76","85","64"
"UPM00033345","KIEV, UP","2003-05-26","0.00",,"78","87","65"
"UPM00033345","KIEV, UP","2003-05-27","0.74",,"72","81","64"
"UPM00033345","KIEV, UP","2003-05-28","0.00",,"74","84","65"
"UPM00033345","KIEV, UP","2003-05-29","0.00",,"67","73","62"
"UPM00033345","KIEV, UP","2003-05-30","0.00",,"61","68","53"
"UPM00033345","KIEV, UP","2003-05-31","0.00",,"65","76","54"
"UPM00033345","KIEV, UP","2003-06-01","0.05",,"67","80","58"
"UPM00033345","KIEV, UP","2003-06-02","0.00",,"61","70","51"
"UPM00033345","KIEV, UP","2003-06-03","0.00",,"59","67","51"
"UPM00033345","KIEV, UP","2003-06-04","0.00",,"56","64","45"
"UPM00033345","KIEV, UP","2003-06-05","0.00",,"64","77","51"
"UPM00033345","KIEV, UP","2003-06-06","0.19",,"72","88","62"
"UPM00033345","KIEV, UP","2003-06-07","0.00",,"69","75","61"
"UPM00033345","KIEV, UP","2003-06-08","0.00",,"70","80","59"
"UPM00033345","KIEV, UP","2003-06-09","0.00",,"74","86","61"
"UPM00033345","KIEV, UP","2003-06-10","0.00",,"74","81","69"
"UPM00033345","KIEV, UP","2003-06-11","0.00",,"72","81","60"
"UPM00033345","KIEV, UP","2003-06-12","0.04",,"72","77","64"
"UPM00033345","KIEV, UP","2003-06-13","0.02",,"69","79","58"
"UPM00033345","KIEV, UP","2003-06-14","0.00",,"66","73","59"
"UPM00033345","KIEV, UP","2003-06-15","0.00",,"64","71","55"
"UPM00033345","KIEV, UP","2003-06-16","0.13",,"60","68","53"
"UPM00033345","KIEV, UP","2003-06-17","0.02",,"61","69","53"
"UPM00033345","KIEV, UP","2003-06-18","0.00",,"62","69","55"
"UPM00033345","KIEV, UP","2003-06-19","0.00",,"63","73","52"
"UPM00033345","KIEV, UP","2003-06-20","0.17",,"65","74","55"
"UPM00033345","KIEV, UP","2003-06-21","0.00",,"59","64","55"
"UPM00033345","KIEV, UP","2003-06-22","0.05",,"56","64","51"
"UPM00033345","KIEV, UP","2003-06-23","0.02",,"59","68","51"
"UPM00033345","KIEV, UP","2003-06-24","0.02",,"61","71","53"
"UPM00033345","KIEV, UP","2003-06-25","0.04",,"65","74","57"
"UPM00033345","KIEV, UP","2003-06-26","0.11",,"59","67","56"
"UPM00033345","KIEV, UP","2003-06-27","0.08",,"62","72","54"
"UPM00033345","KIEV, UP","2003-06-28","0.08",,"62","74","54"
"UPM00033345","KIEV, UP","2003-06-29","0.00",,"63","73","56"
"UPM00033345","KIEV, UP","2003-06-30","0.00",,"68","79","58"
"UPM00033345","KIEV, UP","2003-07-01","0.11",,"66","76","57"
"UPM00033345","KIEV, UP","2003-07-02","0.12",,"69","80","58"
"UPM00033345","KIEV, UP","2003-07-03","0.00",,"71","82","60"
"UPM00033345","KIEV, UP","2003-07-04","0.00",,"74","83","65"
"UPM00033345","KIEV, UP","2003-07-05","0.64",,"68","77","60"
"UPM00033345","KIEV, UP","2003-07-06","0.00",,"67","74","60"
"UPM00033345","KIEV, UP","2003-07-07","0.00",,"67","77","60"
"UPM00033345","KIEV, UP","2003-07-08","0.00",,"66","75","60"
"UPM00033345","KIEV, UP","2003-07-09","0.04",,"65","74","60"
"UPM00033345","KIEV, UP","2003-07-10","0.00",,"65","73","62"
"UPM00033345","KIEV, UP","2003-07-11","0.32",,"62","71","58"
"UPM00033345","KIEV, UP","2003-07-12","0.00",,"65","73","57"
"UPM00033345","KIEV, UP","2003-07-13","0.00",,"67","75","59"
"UPM00033345","KIEV, UP","2003-07-14","0.20",,"67","80","60"
"UPM00033345","KIEV, UP","2003-07-15","0.43",,"64","72","60"
"UPM00033345","KIEV, UP","2003-07-16","0.03",,"69","76","62"
"UPM00033345","KIEV, UP","2003-07-17","0.00",,"72","80","66"
"UPM00033345","KIEV, UP","2003-07-18","0.00",,"71","77","63"
"UPM00033345","KIEV, UP","2003-07-19","0.00",,"73","83","63"
"UPM00033345","KIEV, UP","2003-07-20","0.00",,"75","85","66"
"UPM00033345","KIEV, UP","2003-07-21","0.33",,"74","84","68"
"UPM00033345","KIEV, UP","2003-07-22","0.00",,"74","82","64"
"UPM00033345","KIEV, UP","2003-07-23","0.00",,"72","81","61"
"UPM00033345","KIEV, UP","2003-07-24","0.00",,"73","83","61"
"UPM00033345","KIEV, UP","2003-07-25","0.00",,"74","84","62"
"UPM00033345","KIEV, UP","2003-07-26","0.00",,"76","86","65"
"UPM00033345","KIEV, UP","2003-07-27","0.15",,"76","86","66"
"UPM00033345","KIEV, UP","2003-07-28","0.00",,"74","83","64"
"UPM00033345","KIEV, UP","2003-07-29","0.02",,"73","83","66"
"UPM00033345","KIEV, UP","2003-07-30","0.00",,"75","83","69"
"UPM00033345","KIEV, UP","2003-07-31","0.00",,"76","85","67"
"UPM00033345","KIEV, UP","2003-08-01","1.15",,"67","78","60"
"UPM00033345","KIEV, UP","2003-08-02","0.00",,"67","76","57"
"UPM00033345","KIEV, UP","2003-08-03","0.66",,"65","72","60"
"UPM00033345","KIEV, UP","2003-08-04","0.00",,"67","76","60"
"UPM00033345","KIEV, UP","2003-08-05","0.48",,"73","82","67"
"UPM00033345","KIEV, UP","2003-08-06","0.22",,"69","76","59"
"UPM00033345","KIEV, UP","2003-08-07","0.00",,"67","76","56"
"UPM00033345","KIEV, UP","2003-08-08","0.00",,"67","75","59"
"UPM00033345","KIEV, UP","2003-08-09","0.00",,"67","78","57"
"UPM00033345","KIEV, UP","2003-08-10","0.10",,"65","74","58"
"UPM00033345","KIEV, UP","2003-08-11","0.41",,"54","58","52"
"UPM00033345","KIEV, UP","2003-08-12","0.23",,"56","58","54"
"UPM00033345","KIEV, UP","2003-08-13","0.00",,"63","74","53"
"UPM00033345","KIEV, UP","2003-08-14","0.00",,"69","81","55"
"UPM00033345","KIEV, UP","2003-08-15","0.07",,"71","80","65"
"UPM00033345","KIEV, UP","2003-08-16","0.03",,"66","76","57"
"UPM00033345","KIEV, UP","2003-08-17","0.00",,"67","76","57"
"UPM00033345","KIEV, UP","2003-08-18","0.00",,"69","78","59"
"UPM00033345","KIEV, UP","2003-08-19","0.00",,"71","81","60"
"UPM00033345","KIEV, UP","2003-08-20","0.02",,"68","74","63"
"UPM00033345","KIEV, UP","2003-08-21","0.00",,"67","75","60"
"UPM00033345","KIEV, UP","2003-08-22","0.00",,"67","76","59"
"UPM00033345","KIEV, UP","2003-08-23","0.02",,"72","83","65"
"UPM00033345","KIEV, UP","2003-08-24","0.00",,"67","73","62"
"UPM00033345","KIEV, UP","2003-08-25","0.05",,"62","71","56"
"UPM00033345","KIEV, UP","2003-08-26","0.00",,"63","71","56"
"UPM00033345","KIEV, UP","2003-08-27","0.00",,"67","78","57"
"UPM00033345","KIEV, UP","2003-08-28","0.00",,"65","71","59"
"UPM00033345","KIEV, UP","2003-08-29","0.00",,"66","80","51"
"UPM00033345","KIEV, UP","2003-08-30","0.00",,"75","85","66"
"UPM00033345","KIEV, UP","2003-08-31","0.00",,"66","75","58"
"UPM00033345","KIEV, UP","2003-09-01","1.49",,"55","64","52"
"UPM00033345","KIEV, UP","2003-09-02","0.00",,"57","67","49"
